accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
15009,Chandigarh,Punjab,30.752704,76.721655,29-01-2022,15:00,15,Saturday,1,highway,3,0,clear,high,39,high,poor road,minor,2,0,0,None,0.3
15010,Hyderabad,Telangana,17.357738,78.383082,10-11-2024,02:00,2,Sunday,1,rural,1,1,clear,high,25,low,poor road,major,2,0,0,None,0.1
15011,Chandigarh,Punjab,30.608014,76.76599,07-11-2022,11:00,11,Monday,0,highway,5,0,rain,low,39,medium,poor road,minor,2,1,0,None,0.45
15012,Kolkata,West Bengal,22.515111,88.351585,03-02-2025,14:00,14,Monday,0,urban,5,0,clear,high,22,low,drunk driving,fatal,3,3,0,None,0.3
15013,Mumbai,Maharashtra,19.22295,72.763673,22-01-2025,11:00,11,Wednesday,0,rural,5,0,clear,high,26,medium,distraction,major,1,1,0,None,0.1
15014,Delhi,Delhi,28.850269,77.240314,07-02-2022,20:00,20,Monday,0,rural,1,0,rain,medium,31,high,poor road,major,2,1,0,None,0.45
15015,Pune,Maharashtra,18.546309,73.742749,27-02-2024,19:00,19,Tuesday,0,urban,6,0,rain,low,23,high,poor road,major,2,1,1,None,0.8
15016,Pune,Maharashtra,18.423808,73.829932,16-05-2024,01:00,1,Thursday,0,urban,2,0,rain,medium,24,low,drunk driving,minor,5,4,0,None,0.25
15017,Mumbai,Maharashtra,19.031839,72.846529,22-12-2024,02:00,2,Sunday,1,urban,6,1,clear,high,22,low,overspeeding,minor,2,0,0,None,0.1
15018,Chennai,Tamil Nadu,13.02641,80.190833,21-07-2022,19:00,19,Thursday,0,urban,1,1,rain,medium,17,medium,overspeeding,minor,4,3,1,None,0.4
15019,Hyderabad,Telangana,17.323993,78.385661,24-03-2023,05:00,5,Friday,0,highway,3,1,clear,high,33,high,distraction,fatal,1,1,0,None,0.5
15020,Chennai,Tamil Nadu,13.137159,80.299944,19-07-2023,16:00,16,Wednesday,0,highway,2,0,clear,high,32,low,overspeeding,major,5,2,0,None,0.1
15021,Chandigarh,Punjab,30.798544,76.85487,08-04-2023,22:00,22,Saturday,1,urban,6,0,rain,low,23,high,weather,fatal,4,4,0,None,0.85
15022,Chandigarh,Punjab,30.794151,76.803857,21-08-2024,05:00,5,Wednesday,0,rural,3,1,clear,high,15,medium,distraction,minor,1,1,0,None,0.1
15023,Chennai,Tamil Nadu,13.086777,80.163297,26-05-2022,18:00,18,Thursday,0,urban,5,1,clear,high,40,low,distraction,minor,1,1,1,None,0.25
15024,Mumbai,Maharashtra,19.096916,72.837606,22-06-2023,00:00,0,Thursday,0,rural,4,1,fog,low,39,low,weather,minor,4,4,0,None,0.45
15025,Chennai,Tamil Nadu,12.933516,80.230036,05-08-2023,07:00,7,Saturday,1,rural,1,0,rain,low,21,high,overspeeding,major,3,1,0,None,0.65
15026,Delhi,Delhi,28.741382,76.805456,25-04-2022,12:00,12,Monday,0,highway,4,1,rain,medium,24,medium,weather,major,3,2,0,None,0.25
15027,Chandigarh,Punjab,30.707601,76.849856,10-06-2022,23:00,23,Friday,0,urban,2,1,clear,high,39,medium,distraction,major,4,0,0,None,0.1
15028,Mumbai,Maharashtra,18.952531,72.972986,15-09-2022,01:00,1,Thursday,0,rural,1,0,rain,low,23,low,poor road,minor,1,1,0,None,0.45
15029,Chennai,Tamil Nadu,13.111892,80.134878,09-05-2024,20:00,20,Thursday,0,highway,4,1,rain,low,16,medium,drunk driving,minor,2,0,0,None,0.45
15030,Bangalore,Karnataka,13.067618,77.787517,21-02-2024,22:00,22,Wednesday,0,urban,5,0,rain,low,36,medium,drunk driving,minor,5,1,0,None,0.45
15031,Delhi,Delhi,28.45979,76.994335,21-12-2024,14:00,14,Saturday,1,highway,3,1,clear,high,19,low,weather,minor,5,3,0,None,0.1
15032,Chennai,Tamil Nadu,13.186232,80.210351,15-12-2023,05:00,5,Friday,0,rural,1,0,clear,high,15,low,weather,major,4,0,0,None,0.1
15033,Kolkata,West Bengal,22.646125,88.492531,01-07-2023,01:00,1,Saturday,1,urban,2,1,clear,high,32,low,poor road,fatal,3,3,0,None,0.3
15034,Kolkata,West Bengal,22.551621,88.383555,09-01-2024,16:00,16,Tuesday,0,rural,3,0,clear,high,27,low,poor road,minor,3,1,0,None,0.1
15035,Bangalore,Karnataka,12.955355,77.404516,06-09-2023,21:00,21,Wednesday,0,highway,6,0,clear,high,37,high,drunk driving,major,2,1,0,None,0.3
15036,Delhi,Delhi,28.497602,77.246539,14-12-2022,20:00,20,Wednesday,0,urban,6,0,rain,low,40,high,drunk driving,minor,3,2,0,None,0.65
15037,Pune,Maharashtra,18.41257,73.762925,08-10-2023,01:00,1,Sunday,1,rural,3,0,rain,medium,16,low,drunk driving,minor,3,1,0,None,0.25
15038,Delhi,Delhi,28.77952,76.845536,15-04-2022,21:00,21,Friday,0,rural,1,0,rain,medium,38,medium,overspeeding,fatal,3,3,0,None,0.45
15039,Pune,Maharashtra,18.611507,73.904855,29-12-2023,20:00,20,Friday,0,urban,5,1,fog,low,40,high,poor road,fatal,2,2,0,None,0.85
15040,Kolkata,West Bengal,22.466485,88.36399,16-03-2025,14:00,14,Sunday,1,rural,1,1,rain,low,24,medium,distraction,minor,5,4,0,None,0.45
15041,Mumbai,Maharashtra,19.084048,72.944595,13-05-2023,03:00,3,Saturday,1,rural,2,1,clear,high,27,high,distraction,minor,2,2,0,None,0.3
15042,Pune,Maharashtra,18.4667,73.808193,25-08-2022,06:00,6,Thursday,0,urban,3,1,fog,low,35,high,distraction,minor,2,0,0,None,0.65
15043,Pune,Maharashtra,18.470259,73.947108,26-01-2024,14:00,14,Friday,0,rural,1,1,rain,low,24,low,overspeeding,fatal,1,1,0,None,0.65
15044,Chennai,Tamil Nadu,12.960448,80.226851,21-08-2024,17:00,17,Wednesday,0,highway,5,1,rain,medium,18,high,drunk driving,minor,4,2,1,None,0.6
15045,Delhi,Delhi,28.884607,76.820219,24-05-2023,14:00,14,Wednesday,0,urban,2,0,fog,low,19,low,drunk driving,minor,5,2,0,None,0.45
15046,Chennai,Tamil Nadu,12.958422,80.16674,30-03-2023,21:00,21,Thursday,0,rural,5,1,rain,low,19,medium,distraction,fatal,1,1,0,None,0.65
15047,Pune,Maharashtra,18.567327,73.817275,27-11-2024,11:00,11,Wednesday,0,rural,4,1,clear,high,35,low,overspeeding,fatal,4,4,0,None,0.3
15048,Chennai,Tamil Nadu,12.818957,80.118459,01-11-2023,03:00,3,Wednesday,0,highway,4,1,fog,low,21,low,weather,major,4,4,0,None,0.45
15049,Bangalore,Karnataka,13.190992,77.524873,01-12-2023,16:00,16,Friday,0,rural,1,0,clear,high,29,low,distraction,minor,3,0,0,None,0.1
15050,Kolkata,West Bengal,22.63522,88.208196,30-12-2023,23:00,23,Saturday,1,urban,2,1,clear,high,28,high,overspeeding,major,4,1,0,None,0.3
15051,Mumbai,Maharashtra,19.138072,72.734598,05-03-2024,13:00,13,Tuesday,0,rural,4,0,clear,high,20,high,overspeeding,minor,5,1,0,None,0.3
15052,Bangalore,Karnataka,13.094009,77.585187,20-07-2023,17:00,17,Thursday,0,highway,2,1,fog,low,16,high,weather,major,2,0,1,None,0.8
15053,Delhi,Delhi,28.816242,76.978303,27-10-2023,02:00,2,Friday,0,urban,3,1,fog,low,33,high,poor road,minor,5,0,0,None,0.65
15054,Chennai,Tamil Nadu,13.119351,80.149221,21-04-2024,08:00,8,Sunday,1,urban,2,1,fog,low,20,medium,poor road,minor,3,3,1,None,0.6
15055,Hyderabad,Telangana,17.477207,78.4191,21-03-2024,21:00,21,Thursday,0,urban,4,0,rain,medium,18,low,overspeeding,major,2,1,0,None,0.25
15056,Hyderabad,Telangana,17.550074,78.546326,08-05-2023,03:00,3,Monday,0,highway,4,0,fog,low,15,low,poor road,minor,1,1,0,None,0.45
15057,Pune,Maharashtra,18.647879,73.995589,04-04-2023,00:00,0,Tuesday,0,rural,6,0,fog,low,32,medium,distraction,major,1,0,0,None,0.45
15058,Kolkata,West Bengal,22.669685,88.338278,02-08-2022,08:00,8,Tuesday,0,rural,6,0,rain,low,15,medium,drunk driving,major,4,1,1,None,0.6
15059,Mumbai,Maharashtra,19.18557,72.900891,09-04-2023,23:00,23,Sunday,1,rural,2,0,fog,low,23,medium,drunk driving,minor,5,2,0,None,0.45
15060,Hyderabad,Telangana,17.223117,78.585825,28-06-2024,09:00,9,Friday,0,urban,5,1,clear,high,24,high,poor road,major,4,3,1,None,0.45
15061,Delhi,Delhi,28.795984,76.949412,09-04-2022,17:00,17,Saturday,1,rural,4,0,fog,low,16,medium,weather,fatal,4,4,1,None,0.8
15062,Mumbai,Maharashtra,19.146776,72.971948,11-02-2025,15:00,15,Tuesday,0,rural,1,0,fog,low,31,high,drunk driving,major,3,3,0,None,0.65
15063,Hyderabad,Telangana,17.299629,78.270794,22-11-2022,08:00,8,Tuesday,0,urban,6,0,clear,high,16,medium,drunk driving,major,2,1,1,None,0.25
15064,Delhi,Delhi,28.599503,77.121703,19-08-2023,22:00,22,Saturday,1,urban,5,1,clear,high,32,low,overspeeding,minor,5,4,0,None,0.1
15065,Mumbai,Maharashtra,18.870028,72.926468,01-08-2022,16:00,16,Monday,0,highway,6,1,rain,medium,20,high,weather,minor,2,1,0,None,0.45
15066,Chandigarh,Punjab,30.724566,76.850566,19-12-2024,18:00,18,Thursday,0,highway,1,1,clear,high,20,high,weather,minor,3,0,1,None,0.45
15067,Mumbai,Maharashtra,18.974368,72.840405,14-04-2024,12:00,12,Sunday,1,urban,1,0,fog,low,27,low,distraction,minor,4,0,0,None,0.45
15068,Chandigarh,Punjab,30.727686,76.855336,01-03-2023,20:00,20,Wednesday,0,rural,6,1,rain,medium,19,low,drunk driving,minor,2,0,0,None,0.25
15069,Chennai,Tamil Nadu,12.918618,80.265582,15-09-2023,11:00,11,Friday,0,rural,5,1,clear,high,40,high,overspeeding,minor,3,0,0,None,0.3
15070,Hyderabad,Telangana,17.353221,78.506098,21-04-2023,10:00,10,Friday,0,rural,4,0,clear,high,18,high,weather,fatal,5,5,1,None,0.65
15071,Mumbai,Maharashtra,19.148494,72.99599,22-06-2022,20:00,20,Wednesday,0,rural,5,1,fog,low,18,low,weather,minor,5,1,0,None,0.45
15072,Chandigarh,Punjab,30.658117,76.767935,07-02-2022,02:00,2,Monday,0,highway,3,0,clear,high,16,low,drunk driving,major,3,1,0,None,0.1
15073,Hyderabad,Telangana,17.384341,78.367051,01-12-2024,17:00,17,Sunday,1,urban,1,0,clear,high,32,high,distraction,minor,2,0,1,None,0.45
15074,Bangalore,Karnataka,13.038394,77.729574,14-03-2025,09:00,9,Friday,0,urban,5,0,fog,low,31,high,overspeeding,major,5,1,1,None,0.8
15075,Hyderabad,Telangana,17.376244,78.251425,08-06-2022,15:00,15,Wednesday,0,highway,2,0,rain,medium,16,low,drunk driving,major,5,4,0,None,0.25
15076,Pune,Maharashtra,18.44191,73.955508,30-10-2023,00:00,0,Monday,0,urban,4,0,clear,high,40,low,weather,minor,1,0,0,None,0.1
15077,Hyderabad,Telangana,17.520554,78.550351,27-09-2023,16:00,16,Wednesday,0,highway,1,1,fog,low,22,medium,overspeeding,major,5,1,0,None,0.45
15078,Bangalore,Karnataka,12.954551,77.591505,21-06-2023,18:00,18,Wednesday,0,urban,5,0,rain,medium,36,high,poor road,minor,5,0,1,None,0.6
15079,Pune,Maharashtra,18.677391,73.975773,19-06-2023,04:00,4,Monday,0,highway,6,0,clear,high,34,low,weather,minor,5,1,0,None,0.1
15080,Kolkata,West Bengal,22.480856,88.275037,05-08-2024,02:00,2,Monday,0,highway,4,0,fog,low,16,medium,weather,major,3,1,0,None,0.45
15081,Chandigarh,Punjab,30.620464,76.753338,11-06-2024,05:00,5,Tuesday,0,urban,1,1,rain,low,40,high,overspeeding,fatal,3,3,0,None,0.85
15082,Chennai,Tamil Nadu,12.876471,80.188374,30-08-2022,17:00,17,Tuesday,0,rural,1,1,fog,low,18,medium,drunk driving,minor,4,0,1,None,0.6
15083,Hyderabad,Telangana,17.495936,78.567253,02-09-2023,01:00,1,Saturday,1,highway,6,0,clear,high,32,high,drunk driving,minor,2,0,0,None,0.3
15084,Chennai,Tamil Nadu,12.830023,80.145382,26-09-2022,17:00,17,Monday,0,urban,4,0,clear,high,35,medium,weather,fatal,3,3,1,None,0.45
15085,Delhi,Delhi,28.77162,77.103176,12-02-2023,02:00,2,Sunday,1,highway,6,1,rain,medium,36,low,poor road,minor,5,5,0,None,0.25
15086,Chennai,Tamil Nadu,13.117888,80.234359,01-11-2022,06:00,6,Tuesday,0,rural,6,1,clear,high,40,low,distraction,minor,2,1,0,None,0.1
15087,Pune,Maharashtra,18.407025,73.943438,21-10-2022,09:00,9,Friday,0,highway,6,1,rain,medium,23,high,drunk driving,major,2,0,1,None,0.6
15088,Delhi,Delhi,28.755571,77.144502,15-03-2022,21:00,21,Tuesday,0,rural,6,0,fog,low,15,high,poor road,minor,2,2,0,None,0.65
15089,Pune,Maharashtra,18.476823,73.72368,23-07-2024,15:00,15,Tuesday,0,urban,1,0,rain,low,36,medium,weather,minor,1,0,0,None,0.45
15090,Chandigarh,Punjab,30.629177,76.894567,13-03-2024,11:00,11,Wednesday,0,highway,2,1,fog,low,35,low,drunk driving,minor,3,0,0,None,0.45
15091,Pune,Maharashtra,18.558702,73.70599,22-12-2023,14:00,14,Friday,0,urban,4,0,fog,low,28,high,weather,major,5,0,0,None,0.65
15092,Chennai,Tamil Nadu,12.806614,80.293066,04-06-2024,01:00,1,Tuesday,0,rural,3,1,clear,high,27,low,distraction,major,4,0,0,None,0.1
15093,Bangalore,Karnataka,13.13932,77.79325,30-12-2023,21:00,21,Saturday,1,urban,4,0,fog,low,27,medium,drunk driving,minor,2,0,0,None,0.45
15094,Pune,Maharashtra,18.574344,73.750401,31-03-2024,23:00,23,Sunday,1,urban,6,0,rain,low,25,medium,distraction,major,1,0,0,None,0.45
15095,Pune,Maharashtra,18.494548,73.894483,26-06-2022,08:00,8,Sunday,1,urban,1,1,rain,low,31,high,drunk driving,major,5,3,1,None,0.8
15096,Bangalore,Karnataka,12.923112,77.783295,24-08-2024,00:00,0,Saturday,1,urban,6,0,fog,low,15,low,poor road,major,2,1,0,None,0.45
15097,Chandigarh,Punjab,30.782491,76.834456,20-01-2022,04:00,4,Thursday,0,rural,4,1,fog,low,26,low,poor road,minor,2,1,0,None,0.45
15098,Hyderabad,Telangana,17.34913,78.530347,20-06-2022,13:00,13,Monday,0,rural,2,0,fog,low,16,high,distraction,minor,1,0,0,None,0.65
15099,Delhi,Delhi,28.842809,77.282439,13-11-2022,07:00,7,Sunday,1,rural,5,0,rain,medium,34,high,weather,major,5,3,0,None,0.45
15100,Chennai,Tamil Nadu,12.862939,80.24123,14-01-2023,20:00,20,Saturday,1,urban,2,0,clear,high,38,medium,weather,major,4,4,0,None,0.1
15101,Hyderabad,Telangana,17.330498,78.524349,13-09-2023,18:00,18,Wednesday,0,highway,4,0,rain,low,22,medium,weather,minor,3,0,1,None,0.6
15102,Kolkata,West Bengal,22.608886,88.348384,11-12-2022,22:00,22,Sunday,1,rural,3,1,rain,medium,27,low,drunk driving,minor,5,5,0,None,0.25
15103,Pune,Maharashtra,18.452405,73.903087,15-12-2022,08:00,8,Thursday,0,highway,6,0,fog,low,25,low,drunk driving,major,1,0,1,None,0.6
15104,Chennai,Tamil Nadu,12.95565,80.125308,06-02-2022,17:00,17,Sunday,1,rural,4,1,fog,low,19,medium,overspeeding,minor,3,0,1,None,0.6
15105,Kolkata,West Bengal,22.409604,88.293263,24-06-2022,18:00,18,Friday,0,urban,2,0,fog,low,31,low,drunk driving,minor,3,3,1,None,0.6
15106,Kolkata,West Bengal,22.465578,88.461117,07-10-2024,17:00,17,Monday,0,urban,5,0,rain,medium,36,high,poor road,minor,5,0,1,None,0.6
15107,Pune,Maharashtra,18.539475,73.700817,07-07-2022,20:00,20,Thursday,0,highway,1,0,clear,high,23,high,distraction,minor,1,0,0,None,0.3
15108,Bangalore,Karnataka,12.939282,77.420405,11-05-2022,22:00,22,Wednesday,0,urban,5,1,clear,high,21,low,distraction,fatal,2,2,0,None,0.3
15109,Hyderabad,Telangana,17.580518,78.20675,02-04-2022,20:00,20,Saturday,1,urban,6,0,rain,low,22,high,poor road,major,3,0,0,None,0.65
15110,Chennai,Tamil Nadu,12.801996,80.156999,22-11-2022,09:00,9,Tuesday,0,urban,4,0,clear,high,20,high,drunk driving,minor,4,3,1,None,0.45
15111,Mumbai,Maharashtra,18.923948,72.897362,13-10-2023,13:00,13,Friday,0,highway,3,0,clear,high,39,medium,distraction,minor,3,0,0,None,0.1
15112,Pune,Maharashtra,18.666447,73.733448,18-03-2025,05:00,5,Tuesday,0,urban,2,0,clear,high,22,low,poor road,major,3,3,0,None,0.1
15113,Kolkata,West Bengal,22.657812,88.461193,02-07-2023,07:00,7,Sunday,1,highway,4,1,clear,high,30,medium,distraction,minor,2,2,0,None,0.1
15114,Chennai,Tamil Nadu,12.857907,80.153369,10-12-2024,23:00,23,Tuesday,0,rural,4,0,rain,medium,20,high,drunk driving,minor,2,1,0,None,0.45
15115,Pune,Maharashtra,18.518193,73.766764,26-12-2023,13:00,13,Tuesday,0,highway,1,1,clear,high,36,high,overspeeding,minor,2,0,0,None,0.3
15116,Mumbai,Maharashtra,18.926321,72.898119,29-07-2023,13:00,13,Saturday,1,highway,2,1,fog,low,25,medium,overspeeding,major,5,0,0,None,0.45
15117,Chandigarh,Punjab,30.612309,76.794034,08-07-2022,01:00,1,Friday,0,rural,5,1,rain,low,25,medium,drunk driving,major,3,0,0,None,0.45
15118,Hyderabad,Telangana,17.239076,78.23235,26-11-2024,09:00,9,Tuesday,0,highway,5,1,clear,high,20,low,drunk driving,minor,5,3,1,None,0.25
15119,Kolkata,West Bengal,22.40811,88.205296,17-10-2024,09:00,9,Thursday,0,urban,4,0,rain,medium,24,medium,poor road,minor,1,1,1,None,0.4
15120,Bangalore,Karnataka,12.836432,77.535141,08-11-2024,16:00,16,Friday,0,rural,4,1,clear,high,36,low,weather,minor,1,1,0,None,0.1
15121,Chennai,Tamil Nadu,12.883651,80.165502,24-03-2024,13:00,13,Sunday,1,highway,5,0,clear,high,31,medium,overspeeding,minor,4,1,0,None,0.1
15122,Kolkata,West Bengal,22.412799,88.346244,13-02-2022,18:00,18,Sunday,1,highway,3,1,clear,high,23,medium,poor road,minor,3,1,1,None,0.25
15123,Bangalore,Karnataka,12.831907,77.743346,27-10-2023,14:00,14,Friday,0,rural,5,1,clear,high,32,high,poor road,minor,2,0,0,None,0.3
15124,Hyderabad,Telangana,17.327672,78.435015,11-05-2023,23:00,23,Thursday,0,highway,5,0,fog,low,37,high,drunk driving,fatal,2,2,0,None,0.85
15125,Kolkata,West Bengal,22.640067,88.289042,11-05-2024,00:00,0,Saturday,1,rural,4,1,fog,low,22,low,drunk driving,minor,1,1,0,None,0.45
15126,Delhi,Delhi,28.775267,77.059901,25-09-2024,16:00,16,Wednesday,0,urban,3,0,fog,low,36,high,drunk driving,fatal,1,1,0,None,0.85
15127,Chandigarh,Punjab,30.76815,76.88351,05-09-2022,16:00,16,Monday,0,rural,5,1,fog,low,25,low,poor road,fatal,3,3,0,None,0.65
15128,Hyderabad,Telangana,17.310844,78.323009,22-01-2024,16:00,16,Monday,0,urban,4,1,rain,medium,16,high,overspeeding,minor,4,1,0,None,0.45
15129,Chandigarh,Punjab,30.771843,76.883672,10-02-2025,06:00,6,Monday,0,rural,1,1,rain,low,16,low,distraction,major,1,0,0,None,0.45
15130,Chandigarh,Punjab,30.668883,76.824399,08-07-2022,05:00,5,Friday,0,rural,6,1,fog,low,17,medium,overspeeding,fatal,5,5,0,None,0.65
15131,Kolkata,West Bengal,22.416604,88.477417,11-07-2024,18:00,18,Thursday,0,urban,6,0,clear,high,25,high,poor road,minor,5,1,1,None,0.45
15132,Hyderabad,Telangana,17.208663,78.398333,19-03-2023,01:00,1,Sunday,1,rural,3,0,clear,high,26,low,weather,fatal,2,2,0,None,0.3
15133,Pune,Maharashtra,18.574422,73.91454,10-12-2023,19:00,19,Sunday,1,rural,1,0,clear,high,27,high,poor road,major,5,1,1,None,0.45
15134,Delhi,Delhi,28.85269,77.146743,30-01-2022,17:00,17,Sunday,1,highway,1,1,rain,low,39,medium,poor road,minor,4,2,1,None,0.6
15135,Hyderabad,Telangana,17.281928,78.570503,27-01-2023,12:00,12,Friday,0,urban,4,1,clear,high,39,high,drunk driving,major,1,1,0,None,0.3
15136,Chandigarh,Punjab,30.68304,76.807399,20-01-2023,22:00,22,Friday,0,urban,1,1,fog,low,27,high,drunk driving,major,1,1,0,None,0.65
15137,Delhi,Delhi,28.515201,77.263574,29-03-2025,09:00,9,Saturday,1,rural,2,1,rain,low,24,high,poor road,minor,5,1,1,None,0.8
15138,Delhi,Delhi,28.78179,76.903056,27-04-2023,22:00,22,Thursday,0,urban,2,1,rain,low,38,high,poor road,fatal,1,1,0,None,0.85
15139,Mumbai,Maharashtra,18.999533,72.782926,11-05-2022,21:00,21,Wednesday,0,rural,3,0,fog,low,26,high,overspeeding,minor,5,2,0,None,0.65
15140,Bangalore,Karnataka,13.015083,77.561705,20-04-2022,17:00,17,Wednesday,0,highway,3,1,clear,high,22,low,overspeeding,minor,2,2,1,None,0.25
15141,Kolkata,West Bengal,22.682656,88.265689,30-03-2025,01:00,1,Sunday,1,highway,1,1,clear,high,39,low,overspeeding,minor,3,2,0,None,0.1
15142,Mumbai,Maharashtra,19.085711,72.985273,11-06-2023,03:00,3,Sunday,1,highway,5,1,rain,low,30,low,distraction,fatal,5,5,0,None,0.65
15143,Chandigarh,Punjab,30.648375,76.844462,10-08-2024,10:00,10,Saturday,1,urban,6,0,fog,low,21,high,weather,minor,4,4,1,None,0.8
15144,Mumbai,Maharashtra,19.043527,72.876895,05-01-2025,08:00,8,Sunday,1,urban,2,1,fog,low,18,low,drunk driving,minor,5,5,1,None,0.6
15145,Bangalore,Karnataka,12.831484,77.514395,02-12-2024,02:00,2,Monday,0,rural,6,0,clear,high,30,low,overspeeding,minor,3,1,0,None,0.1
15146,Mumbai,Maharashtra,18.960444,72.79387,05-09-2022,07:00,7,Monday,0,highway,2,1,fog,low,36,medium,distraction,fatal,5,5,0,None,0.65
15147,Hyderabad,Telangana,17.318624,78.38478,10-02-2024,12:00,12,Saturday,1,urban,4,0,clear,high,19,high,weather,minor,2,2,0,None,0.3
15148,Kolkata,West Bengal,22.604088,88.480829,10-04-2024,18:00,18,Wednesday,0,highway,3,0,fog,low,37,high,drunk driving,minor,1,0,1,Eid,0.9
15149,Mumbai,Maharashtra,19.03864,72.991916,17-01-2025,05:00,5,Friday,0,highway,3,1,fog,low,38,high,distraction,minor,5,1,0,None,0.65
15150,Bangalore,Karnataka,13.028905,77.552467,13-01-2023,17:00,17,Friday,0,urban,5,1,rain,medium,36,high,distraction,minor,1,1,1,None,0.6
15151,Bangalore,Karnataka,13.001614,77.57962,31-05-2023,17:00,17,Wednesday,0,rural,2,1,fog,low,28,medium,overspeeding,minor,3,0,1,None,0.6
15152,Chennai,Tamil Nadu,13.008102,80.163526,14-04-2024,08:00,8,Sunday,1,urban,4,0,clear,high,19,medium,overspeeding,fatal,5,5,1,None,0.45
15153,Chandigarh,Punjab,30.78713,76.795752,23-10-2024,05:00,5,Wednesday,0,highway,6,0,clear,high,22,high,weather,major,1,0,0,None,0.3
15154,Bangalore,Karnataka,13.009925,77.531961,23-06-2022,19:00,19,Thursday,0,urban,1,1,fog,low,34,medium,distraction,minor,3,1,1,None,0.6
15155,Chennai,Tamil Nadu,12.923608,80.226417,03-10-2022,00:00,0,Monday,0,rural,4,1,rain,low,37,high,poor road,minor,5,5,0,None,0.65
15156,Bangalore,Karnataka,13.103202,77.55281,15-11-2022,22:00,22,Tuesday,0,rural,2,0,rain,low,25,medium,drunk driving,fatal,1,1,0,None,0.65
15157,Chennai,Tamil Nadu,13.163492,80.195077,24-07-2023,02:00,2,Monday,0,rural,2,0,fog,low,24,low,distraction,fatal,2,2,0,None,0.65
15158,Delhi,Delhi,28.561729,77.240278,04-02-2024,00:00,0,Sunday,1,rural,5,1,rain,low,21,low,poor road,minor,5,3,0,None,0.45
15159,Chandigarh,Punjab,30.769692,76.888747,09-01-2024,08:00,8,Tuesday,0,rural,4,0,rain,medium,27,high,distraction,minor,2,1,1,None,0.6
15160,Bangalore,Karnataka,13.136385,77.669874,06-05-2022,19:00,19,Friday,0,rural,3,0,fog,low,21,medium,poor road,minor,1,0,1,None,0.6
15161,Chennai,Tamil Nadu,12.887717,80.179216,19-02-2022,02:00,2,Saturday,1,urban,2,1,clear,high,36,low,weather,minor,1,1,0,None,0.1
15162,Mumbai,Maharashtra,19.286902,72.878563,21-04-2024,14:00,14,Sunday,1,highway,2,1,fog,low,32,high,drunk driving,minor,5,4,0,None,0.65
15163,Chennai,Tamil Nadu,12.983207,80.186019,04-07-2022,09:00,9,Monday,0,urban,5,1,clear,high,30,low,distraction,minor,4,2,1,None,0.25
15164,Kolkata,West Bengal,22.532638,88.43301,23-02-2025,04:00,4,Sunday,1,urban,3,0,fog,low,23,low,overspeeding,minor,5,0,0,None,0.45
15165,Mumbai,Maharashtra,19.031315,72.852622,08-07-2023,01:00,1,Saturday,1,highway,6,0,clear,high,15,low,overspeeding,major,5,3,0,None,0.1
15166,Chennai,Tamil Nadu,12.955431,80.220658,04-02-2024,12:00,12,Sunday,1,rural,4,0,fog,low,36,high,drunk driving,fatal,1,1,0,None,0.85
15167,Hyderabad,Telangana,17.363398,78.219255,16-01-2022,07:00,7,Sunday,1,highway,1,0,clear,high,16,low,drunk driving,minor,2,2,0,None,0.1
